본부,사업소,충전소명,충전기,충전기ID,주소,충전기구분,충전용량,충전량,충전시간,충전분,충전종료일자,충전시작시각,충전종료시각
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,10.25,0,23,2022.3.18,2022.3.18 9:01,2022.3.18 9:24
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,5.02,0,45,2022.3.18,2022.3.18 11:41,2022.3.18 12:26
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,65,1,50,2022.3.18,2022.3.18 2:53,2022.3.18 4:44
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,12,0,37,2022.3.18,2022.3.18 20:03,2022.3.18 20:41
서울,마포용산,용산역 아이파크몰,급속09,728,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,7.99,0,18,2022.3.18,2022.3.18 19:08,2022.3.18 19:27
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,5.74,0,50,2022.3.18,2022.3.18 13:06,2022.3.18 13:57
서울,마포용산,용산역 아이파크몰,완속09,739,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,7.17,1,51,2022.3.18,2022.3.18 18:20,2022.3.18 20:12
서울,마포용산,용산역 아이파크몰,완속04,734,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,16.51,2,35,2022.3.18,2022.3.18 17:19,2022.3.18 19:54
서울,마포용산,용산역 아이파크몰,완속04,734,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,9.35,2,46,2022.3.18,2022.3.18 14:25,2022.3.18 17:12
서울,마포용산,용산역 아이파크몰,완속06,736,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,4.02,1,10,2022.3.18,2022.3.18 18:32,2022.3.18 19:42
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,35.92,1,15,2022.3.18,2022.3.18 17:05,2022.3.18 18:21
서울,마포용산,용산역 아이파크몰,급속09,728,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,22.33,0,53,2022.3.18,2022.3.18 17:15,2022.3.18 18:08
서울,마포용산,용산역 아이파크몰,완속02,732,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,33.89,4,57,2022.3.18,2022.3.18 13:10,2022.3.18 18:08
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,7.46,1,8,2022.3.18,2022.3.18 16:10,2022.3.18 17:19
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,4.94,2,8,2022.3.18,2022.3.18 17:21,2022.3.18 19:30
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,2.25,0,40,2022.3.18,2022.3.18 19:16,2022.3.18 19:57
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,30.71,0,49,2022.3.18,2022.3.18 18:05,2022.3.18 18:55
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,16.77,0,31,2022.3.18,2022.3.18 18:57,2022.3.18 19:28
서울,마포용산,용산역 아이파크몰,완속04,734,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,7.54,1,6,2022.3.18,2022.3.18 9:58,2022.3.18 11:04
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,32.09,1,1,2022.3.18,2022.3.18 7:44,2022.3.18 8:45
서울,마포용산,용산역 아이파크몰,완속06,736,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,25.58,3,53,2022.3.19,2022.3.19 18:38,2022.3.19 22:31
서울,마포용산,용산역 아이파크몰,급속07,726,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,27.33,0,39,2022.3.19,2022.3.19 20:51,2022.3.19 21:30
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,0.06,0,0,2022.3.19,2022.3.19 21:31,2022.3.19 21:32
서울,마포용산,용산역 아이파크몰,완속09,739,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,9.43,1,32,2022.3.19,2022.3.19 17:47,2022.3.19 19:20
서울,마포용산,용산역 아이파크몰,급속07,726,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,52.69,1,11,2022.3.19,2022.3.19 16:42,2022.3.19 17:54
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,71.85,1,32,2022.3.19,2022.3.19 18:25,2022.3.19 19:58
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,31.84,1,17,2022.3.19,2022.3.19 20:16,2022.3.19 21:34
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,3.38,0,30,2022.3.19,2022.3.19 21:32,2022.3.19 22:03
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,33.65,5,11,2022.3.19,2022.3.19 17:28,2022.3.19 22:39
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,18.35,5,14,2022.3.19,2022.3.19 15:56,2022.3.19 21:10
서울,마포용산,용산역 아이파크몰,완속04,734,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,6.33,1,50,2022.3.19,2022.3.19 19:00,2022.3.19 20:51
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,4.99,0,12,2022.3.19,2022.3.19 20:54,2022.3.19 21:06
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,48.42,1,54,2022.3.19,2022.3.19 17:40,2022.3.19 19:34
서울,마포용산,용산역 아이파크몰,급속09,728,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,21.32,2,55,2022.3.19,2022.3.19 20:59,2022.3.19 23:55
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,38.12,1,3,2022.3.19,2022.3.19 18:33,2022.3.19 19:36
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,19.64,2,54,2022.3.19,2022.3.19 16:45,2022.3.19 19:40
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,6.61,2,6,2022.3.19,2022.3.19 16:03,2022.3.19 18:10
서울,마포용산,용산역 아이파크몰,완속04,734,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,8.89,1,18,2022.3.19,2022.3.19 17:15,2022.3.19 18:34
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,6.26,1,50,2022.3.19,2022.3.19 19:52,2022.3.19 21:42
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,8.17,2,28,2022.3.19,2022.3.19 11:46,2022.3.19 14:15
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,11.56,1,45,2022.3.19,2022.3.19 10:59,2022.3.19 12:45
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,0.18,0,3,2022.3.19,2022.3.19 15:50,2022.3.19 15:54
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,9.92,1,28,2022.3.19,2022.3.19 15:10,2022.3.19 16:38
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,13.94,0,34,2022.3.19,2022.3.19 16:40,2022.3.19 17:14
서울,마포용산,용산역 아이파크몰,완속09,739,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,18.51,2,49,2022.3.19,2022.3.19 14:34,2022.3.19 17:23
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,34.14,0,54,2022.3.19,2022.3.19 16:42,2022.3.19 17:37
서울,마포용산,용산역 아이파크몰,완속08,738,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,2.16,0,37,2022.3.19,2022.3.19 12:15,2022.3.19 12:53
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,2.34,0,21,2022.3.19,2022.3.19 15:05,2022.3.19 15:27
서울,마포용산,용산역 아이파크몰,완속09,739,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,4.36,1,17,2022.3.19,2022.3.19 9:57,2022.3.19 11:15
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,4.61,0,21,2022.3.19,2022.3.19 14:12,2022.3.19 14:33
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,9.23,1,21,2022.3.19,2022.3.19 13:08,2022.3.19 14:30
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,19.65,3,12,2022.3.19,2022.3.19 8:34,2022.3.19 11:46
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,31.61,4,46,2022.3.19,2022.3.19 8:09,2022.3.19 12:56
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,47.26,1,11,2022.3.19,2022.3.19 13:06,2022.3.19 14:18
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,33.74,1,33,2022.3.19,2022.3.19 13:39,2022.3.19 15:12
서울,마포용산,용산역 아이파크몰,완속04,734,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,3.84,1,5,2022.3.19,2022.3.19 12:34,2022.3.19 13:39
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,56.57,1,21,2022.3.19,2022.3.19 11:46,2022.3.19 13:08
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,5.6,0,51,2022.3.19,2022.3.19 14:19,2022.3.19 15:11
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,26.13,1,40,2022.3.19,2022.3.19 3:53,2022.3.19 5:34
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,7.87,2,18,2022.3.19,2022.3.19 13:50,2022.3.19 16:08
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,6.14,2,3,2022.3.19,2022.3.19 9:11,2022.3.19 11:15
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,24.28,0,51,2022.3.19,2022.3.19 9:39,2022.3.19 10:30
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,2.46,1,4,2022.3.19,2022.3.19 14:36,2022.3.19 15:40
서울,마포용산,용산역 아이파크몰,완속02,732,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,9.23,1,20,2022.3.19,2022.3.19 18:13,2022.3.19 19:33
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,3.2,0,59,2022.3.19,2022.3.19 16:47,2022.3.19 17:46
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,10.54,0,14,2022.3.19,2022.3.19 17:58,2022.3.19 18:13
서울,마포용산,용산역 아이파크몰,완속06,736,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,10.45,1,35,2022.3.19,2022.3.19 14:59,2022.3.19 16:35
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,42.25,2,38,2022.3.19,2022.3.19 17:39,2022.3.19 20:18
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,33.25,1,15,2022.3.19,2022.3.19 15:30,2022.3.19 16:45
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,15.33,0,29,2022.3.19,2022.3.19 4:22,2022.3.19 4:51
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,27.23,1,32,2022.3.19,2022.3.19 13:51,2022.3.19 15:24
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,28.53,1,51,2022.3.19,2022.3.19 17:00,2022.3.19 18:51
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,17.29,2,28,2022.3.19,2022.3.19 5:47,2022.3.19 8:16
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,41.49,0,49,2022.3.19,2022.3.18 23:43,2022.3.19 0:32
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,3.6,0,5,2022.3.19,2022.3.19 11:26,2022.3.19 11:31
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,23.41,0,36,2022.3.19,2022.3.19 10:28,2022.3.19 11:04
서울,마포용산,용산역 아이파크몰,완속09,739,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,7.32,1,15,2022.3.20,2022.3.20 12:05,2022.3.20 13:20
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,42.2,0,50,2022.3.20,2022.3.20 11:34,2022.3.20 12:24
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,32.16,1,24,2022.3.20,2022.3.20 10:50,2022.3.20 12:15
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,4.88,0,13,2022.3.20,2022.3.20 14:22,2022.3.20 14:36
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,11.8,3,19,2022.3.20,2022.3.20 13:18,2022.3.20 16:38
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,64.9,1,25,2022.3.20,2022.3.20 15:46,2022.3.20 17:12
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,24.33,0,49,2022.3.20,2022.3.20 11:00,2022.3.20 11:49
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,9.12,2,43,2022.3.20,2022.3.20 11:57,2022.3.20 14:40
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,2.07,0,4,2022.3.20,2022.3.20 3:24,2022.3.20 3:28
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,6.46,1,0,2022.3.20,2022.3.20 14:57,2022.3.20 15:57
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,58.98,1,48,2022.3.20,2022.3.20 13:45,2022.3.20 15:33
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,16.97,0,34,2022.3.20,2022.3.20 15:56,2022.3.20 16:31
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,13.07,0,25,2022.3.20,2022.3.20 15:15,2022.3.20 15:41
